500.019384467257	5
500.033857442905	8
500.048330628229	10
500.062804023447	0
500.077277628232	8
500.091751442911	11
500.106225467157	10
500.120699701297	14
500.135174145114	9
500.149648798606	5
500.164123661993	3
500.178598734946	0
500.193074017685	10
500.207549510099	5
500.222025212409	17
500.236501124394	31
500.250977246055	27
500.265453577502	17
500.279930118734	23
500.294406869533	16
500.308883830226	18
500.323361000596	13
500.337838380751	12
500.352315970582	45
500.366793770198	13
500.381271779491	24
500.395749998569	25
500.410228427433	4
500.424707065972	24
500.439185914188	14
500.453664972189	22
500.468144240086	10
500.482623717549	6
500.497103404688	0
500.511583301612	6
500.526063408433	15
500.540543724819	7
500.555024250991	12
500.569504986949	8
500.583985932584	9
500.598467087894	8
500.61294845299	11
500.627430027981	3
500.641911812539	1
500.656393806883	0
500.670876011013	8
500.685358424708	9
500.6998410483	34
500.714323881568	15
500.728806924622	2
500.743290177352	0
500.757773639868	0
500.77225731206	3
500.786741194038	20
500.801225285692	7
500.815709587133	10
500.830194098359	5
500.844678819262	0
500.85916374995	4
500.873648890315	24
500.888134240466	21
500.902619800293	16
500.917105569907	25
500.931591549307	14
500.946077738382	0
500.960564137134	0
500.975050745783	1
500.989537563997	15
501.004024591998	0
501.018511829785	8
501.032999277359	13
501.047486934499	18
501.061974801535	12
501.076462878247	20
501.090951164636	28
501.105439660811	2
501.119928366772	8
501.13441728241	19
501.148906407834	32
501.163395742935	33
501.177885287932	9
501.192375042495	7
501.206865006845	6
501.221355180872	0
501.235845564794	5
501.250336158284	8
501.264826961559	4
501.279317974622	1
501.293809197471	0
501.308300629886	12
501.322792272198	6
501.337284124186	35
501.351776185851	26
501.366268457303	14
501.380760938541	7
501.395253629455	9
501.409746530157	0
501.424239640535	2
501.438732960809	13
501.45322649065	15
501.467720230278	2
501.482214179693	21
501.496708338784	11
501.511202707552	2
501.525697286107	1
501.540192074448	6
501.554687072466	9
501.569182280271	5
501.583677697862	7
501.598173325131	12
501.612669162076	8
501.627165208808	4
501.641661465326	2
501.656157931522	4
501.670654607504	6
501.685151493274	4
501.69964858861	9
501.714145893843	1
501.728643408642	2
501.743141133339	8
501.757639067713	10
501.772137211873	8
501.786635565821	3
501.801134129335	2
501.815632902636	0
501.830131885724	0
501.8446310786	15
501.859130481152	13
501.873630093381	2
501.888129915508	1
501.902629947201	1
501.917130188681	8
501.931630639948	8
501.946131300893	5
501.960632171624	19
501.975133252033	12
501.989634542339	8
502.004136042211	6
502.018637751871	14
502.033139671318	18
502.047641800442	7
502.062144139354	25
502.076646687942	9
502.091149446318	2
502.105652414481	2
502.120155592211	0
502.134658979838	1
502.149162577143	11
502.163666384235	17
502.178170401004	16
502.19267462756	7
502.207179063793	4
502.221683709814	13
502.236188565513	9
502.250693630998	2
502.265198906271	6
502.279704391221	15
502.294210085959	10
502.308715990373	22
502.323222104466	21
502.337728428345	24
502.352234962122	8
502.366741705467	9
502.381248658599	4
502.395755821518	7
502.410263194115	14
502.424770776389	10
502.439278568451	2
502.4537865703	11
502.468294781937	10
502.482803203141	1
502.497311834243	0
502.511820675022	3
502.526329725479	10
502.540838985723	0
502.555348455755	17
502.569858135464	17
502.584368024962	1
502.598878124246	0
502.613388433099	0
502.627898951739	0
502.642409680166	2
502.656920618381	5
502.671431766274	0
502.685943123955	0
502.700454691313	3
502.714966468459	5
502.729478455283	12
502.743990651895	15
502.758503058184	2
502.773015674261	6
502.787528500016	6
502.802041535668	2
502.816554780888	1
502.831068235897	4
502.845581900692	3
502.860095775276	4
502.874609859428	12
502.889124153477	15
502.903638657205	11
502.91815337061	2
502.932668293803	17
502.947183426784	6
502.961698769443	9
502.97621432189	17
502.990730084014	4
503.005246055927	2
503.019762237628	3
503.034278628896	10
503.048795230063	8
503.063312040908	15
503.07782906154	7
503.092346291851	0
503.10686373184	0
503.121381381726	0
503.135899241291	2
503.150417310534	0
503.164935589565	6
503.179454078384	8
503.193972776771	2
503.208491685056	7
503.22301080313	0
503.237530130771	0
503.252049668201	6
503.266569415419	24
503.281089372425	19
503.295609538999	19
503.310129915472	20
503.324650501623	13
503.339171297561	9
503.353692303179	2
503.368213518584	10
503.382734943668	25
503.39725657854	4
503.41177842309	17
503.426300477428	7
503.440822741555	0
503.45534521525	0
503.469867898954	7
503.484390792116	7
503.498913895176	5
503.513437207914	10
503.527960730442	0
503.542484462757	4
503.557008404641	7
503.571532556423	12
503.586056917884	9
503.600581489133	8
503.61510627006	18
503.629631260777	3
503.644156461171	14
503.658681871354	14
503.673207491216	10
503.687733320866	8
503.702259360194	0
503.716785609311	5
503.731312068217	0
503.745838736801	4
503.760365615174	0
503.774892703336	0
503.789420001066	0
503.803947508585	0
503.818475225892	5
503.833003152988	5
503.847531289763	7
503.862059636216	6
503.876588192568	21
503.891116958599	15
503.905645934308	15
503.920175119696	1
503.934704514983	14
503.949234119948	1
503.963763934593	6
503.978293959136	17
503.992824193248	13
504.007354637148	11
504.021885290838	9
504.036416154206	1
504.050947227363	5
504.065478510199	0
504.080010002934	19
504.094541705237	10
504.10907361733	6
504.123605739101	7
504.138138070772	15
504.152670612011	5
504.167203363039	7
504.181736323966	0
504.196269494462	3
504.210802874747	0
504.225336464711	25
504.239870264464	13
504.254404274006	5
504.268938493227	45
504.283472922237	45
504.298007560926	51
504.312542409404	83
504.327077467561	82
504.341612735507	49
504.356148213132	29
504.370683900547	31
504.38521979775	18
504.399755904633	30
504.414292221305	14
504.428828747656	19
504.443365483796	8
504.457902429615	2
504.472439585223	20
504.486976950621	24
504.501514525698	21
504.516052310453	14
504.530590304998	7
504.545128509333	9
504.559666923347	1
504.57420554715	6
504.588744380742	3
504.603283424014	0
504.617822676964	0
504.632362139705	0
504.646901812234	1
504.661441694443	1
504.675981786331	12
504.690522088119	8
504.705062599586	4
504.719603320732	17
504.734144251557	4
504.748685392283	2
504.763226742687	0
504.777768302881	15
504.792310072755	10
504.806852052418	0
504.82139424176	0
504.835936640781	0
504.850479249703	10
504.865022068304	4
504.879565096584	12
504.894108334764	14
504.908651782513	4
504.923195440052	5
504.937739307271	22
504.952283384389	26
504.966827671187	16
504.981372167664	13
504.995916873931	15
505.010461789988	7
505.025006915614	5
505.03955225114	11
505.054097796346	2
505.068643551341	0
505.083189516016	5
505.09773569048	5
505.112282074625	4
505.126828668559	8
505.141375472172	14
505.155922485686	3
505.17046970877	9
505.185017141643	13
505.199564784306	3
505.214112636648	0
505.228660698781	2
505.243208970593	5
505.257757452195	23
505.272306143588	4
505.28685504466	26
505.301404155522	43
505.315953476063	24
505.330503006285	16
505.345052746296	10
505.359602696097	7
505.374152855579	6
505.38870322485	4
505.403253803911	4
505.417804592653	17
505.432355591074	22
505.446906799285	4
505.461458217286	4
505.476009844967	7
505.490561682438	0
505.5051137297	0
505.519665986642	5
505.534218453263	3
505.548771129674	0
505.563324015876	0
505.577877111758	0
505.592430417319	0
505.606983932782	16
505.621537657813	0
505.636091592635	0
505.650645737248	0
505.665200091651	23
505.679754655734	10
505.694309429496	12
505.70886441316	9
505.723419606393	11
505.737975009417	2
505.752530622231	3
505.767086444835	2
505.781642477009	3
505.796198719084	20
505.810755170839	4
505.825311832385	1
505.8398687035	5
505.854425784517	15
505.868983075323	20
505.8835405757	2
505.898098285867	0
505.912656205935	0
505.927214335573	1
505.941772675001	1
505.956331224109	4
505.970889983119	4
505.985448951698	15
506.000008130068	41
506.014567518229	28
506.02912711618	9
506.043686923701	11
506.058246941124	32
506.072807168226	11
506.087367605009	34
506.101928251583	20
506.116489107947	7
506.131050173992	1
506.145611449827	2
506.160172935343	8
506.17473463065	2
506.189296535747	5
506.203858650415	15
506.218420975094	32
506.232983509232	39
506.247546253272	43
506.262109206993	17
506.276672370504	30
506.291235743696	24
506.305799326678	33
506.320363119452	49
506.334927121906	38
506.34949133404	39
506.364055755966	42
506.378620387682	66
506.393185229079	82
506.407750280268	118
506.422315541136	138
506.436881011796	90
506.451446692136	82
506.466012582267	83
506.480578682189	47
506.495144991792	55
506.509711511076	44
506.524278240261	20
506.538845179127	21
506.553412327673	39
506.567979686011	15
506.582547254029	10
506.597115031839	18
506.611683019439	53
506.626251216721	43
506.640819623793	9
506.655388240546	19
506.66995706698	18
506.684526103316	17
506.699095349333	15
506.71366480503	0
506.728234470519	14
506.742804345799	14
506.75737443076	18
506.771944725401	3
506.786515229945	6
506.801085944058	0
506.815656867963	1
506.830228001771	28
506.844799345148	38
506.859370898317	14
506.873942661166	3
506.888514633918	0
506.90308681624	0
